X,Date,Feature_Name,Animal.Equivalent.Grazing.Days,AACO_ID,Property_Name,Feature_Type,Area_Ha,AEGD_p_Ha
3602,2015-09-15,Little Shipper,0.00115146821305913,ANTPDK0024,Anthony Lagoon,Paddock,474.32,2.427618934599279e-6
3603,2015-09-15,No 1,3980.19299102193,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.3569292472316395
3608,2015-09-15,No 19,36836.3780220602,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,1.8299134839762605
3609,2015-09-15,No 2,35538.1891918956,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.5102287382996187
3610,2015-09-15,No 20,5226.84102151129,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.8609876904025515
3615,2015-09-15,No 4,6497.31884160775,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,0.5969172433834506
3616,2015-09-15,No 5,12927.9700710947,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,0.935101848153712
3617,2015-09-15,No 6,762.630368310883,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,0.026473814091203723
3622,2015-09-15,North Pettys,11052.6432727417,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.6656113742787191
3623,2015-09-15,Pickerings,46102.4681321579,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.4271734171190316
3624,2015-09-15,Princes,4876.11137544752,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,3.280329488955391
3625,2015-09-15,Rocky Creek,23697.9805895271,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,3.1549814465327657
3626,2015-09-15,Rushalong,25472.4256338688,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,1.2003421914205052
3627,2015-09-15,Sinkhole,1346.78061961011,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,0.06028399504087223
3629,2015-09-15,South Pettys,17449.8612960878,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.2290807245567916
3630,2015-09-15,Tarrabool,47474.7313250654,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,0.558347316990007
3631,2015-09-15,West Bluebush,7482.55247043256,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,0.318058383353732
3632,2015-09-15,West Railway,23567.044934468,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.8051293180163526
3634,2015-10-15,Adder,625.218812449926,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,0.036252575928360176
3635,2015-10-15,Aerodrome,341.376971509649,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.10850246690027175
3641,2015-10-15,Big Shipper,378.795067007621,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,0.20512664461271335
3642,2015-10-15,Boundary,16468.4067125771,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,1.4395032588696752
3643,2015-10-15,Channel,30242.9866691841,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,3.075208747737199
3644,2015-10-15,Cols,1151.3283247034,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,0.2072844522847719
3645,2015-10-15,Coulthards,5273.39024852815,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.26614197134015755
3646,2015-10-15,Dobbos,2615.20283461823,ANTPDK0013,Anthony Lagoon,Paddock,490.68,5.329752251198806
3647,2015-10-15,East Bluebush,47765.2995284781,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.1798737143737457
3648,2015-10-15,East Railway,12995.7005858861,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.9287439574784763
3649,2015-10-15,A,19918.5693089725,EVAPDK0001,Eva Downs,NA,NA,NA
3651,2015-10-15,Airstrip,3069.34873894563,EVAPDK0003,Eva Downs,NA,NA,NA
3652,2015-10-15,Bestys,578.873424875053,EVAPDK0079,Eva Downs,NA,NA,NA
3653,2015-10-15,Bluebush,53298.8675513823,EVAPDK0004,Eva Downs,NA,NA,NA
3654,2015-10-15,Boomerang,44306.8835284662,EVAPDK0074,Eva Downs,NA,NA,NA
3655,2015-10-15,Bradys,1963.51681270083,EVAPDK0075,Eva Downs,NA,NA,NA
3656,2015-10-15,Broad Creek,8120.56112614895,EVAPDK0005,Eva Downs,NA,NA,NA
3657,2015-10-15,Broken Dam,61162.8130615529,EVAPDK0006,Eva Downs,NA,NA,NA
3658,2015-10-15,C,1335.47690434191,EVAPDK0007,Eva Downs,NA,NA,NA
3659,2015-10-15,Calys,7149.84479412157,EVAPDK0008,Eva Downs,NA,NA,NA
3660,2015-10-15,Chambers,13475.5159191261,EVAPDK0010,Eva Downs,NA,NA,NA
3661,2015-10-15,Claytons,131.531697597504,EVAPDK0012,Eva Downs,NA,NA,NA
3662,2015-10-15,Creek,75.1598103854252,EVAPDK0014,Eva Downs,NA,NA,NA
3664,2015-10-15,Dump,630.915781463292,ANTPDK0014,Anthony Lagoon,Holding Paddock,312.48,2.0190597205046465
3664,2015-10-15,Dump,630.915781463292,EVAPDK0017,Eva Downs,NA,NA,NA
3665,2015-10-15,E,9134.29404716658,EVAPDK0018,Eva Downs,NA,NA,NA
3666,2015-10-15,Edens,165.264439898857,EVAPDK0020,Eva Downs,NA,NA,NA
3667,2015-10-15,Fathers,24821.0228981251,EVAPDK0027,Eva Downs,NA,NA,NA
3668,2015-10-15,G,1211.07379392613,EVAPDK0029,Eva Downs,NA,NA,NA
3669,2015-10-15,Grandfathers,867.217450850877,EVAPDK0030,Eva Downs,NA,NA,NA
3670,2015-10-15,L,10268.2730736342,EVAPDK0038,Eva Downs,NA,NA,NA
3671,2015-10-15,Night Horse,697.522785499646,EVAPDK0042,Eva Downs,NA,NA,NA
3672,2015-10-15,No 35,14780.7166254893,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,2.0526891459240266
3673,2015-10-15,Nobles,8490.01147218167,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,0.33526203406169486
3678,2015-10-15,Peters,6783.8198135379,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,0.7511371230969617
3680,2015-10-15,R & D 1,3050.13300011306,EVAPDK0047,Eva Downs,NA,NA,NA
3681,2015-10-15,R & D 10,53.6476946072795,EVAPDK0081,Eva Downs,NA,NA,NA
3682,2015-10-15,R & D 11,51.9945282162061,EVAPDK0082,Eva Downs,NA,NA,NA
3683,2015-10-15,R & D 2,3129.93876799059,EVAPDK0048,Eva Downs,NA,NA,NA
3684,2015-10-15,R & D 3,3031.60393812599,EVAPDK0049,Eva Downs,NA,NA,NA
3685,2015-10-15,R & D 4,1231.32340953632,EVAPDK0050,Eva Downs,NA,NA,NA
3686,2015-10-15,R & D 6,13838.8551295629,EVAPDK0054,Eva Downs,NA,NA,NA
3687,2015-10-15,R & D 7,3003.24409862602,EVAPDK0055,Eva Downs,NA,NA,NA
3688,2015-10-15,R & D 8,3068.17000420587,EVAPDK0056,Eva Downs,NA,NA,NA
3689,2015-10-15,R & D 9,46.4181550070394,EVAPDK0080,Eva Downs,NA,NA,NA
3691,2015-10-15,Stock Route,30.8854632019403,EVAPDK0064,Eva Downs,NA,NA,NA
3692,2015-10-15,Surveyor,19587.5161548841,EVAPDK0065,Eva Downs,NA,NA,NA
3694,2015-10-15,Tims,21.7842946304909,EVAPDK0070,Eva Downs,NA,NA,NA
3697,2015-10-15,West Shannon,32456.9099305025,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.7394879488101336
3698,2015-10-15,Frostys,505.069601258825,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,0.027606552141253102
3700,2015-10-15,Kings,4860.82696200043,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,1.921556497195412
3701,2015-10-15,No 1,8565.69542130114,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.7681404458620311
3706,2015-10-15,No 19,39666.5418550274,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,1.9705069743760792
3707,2015-10-15,No 2,37536.0752711489,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.5951307842773905
3708,2015-10-15,No 20,4583.61327748135,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.7550324552125108
3713,2015-10-15,No 4,30.8919690989518,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,0.0028380859069354392
3714,2015-10-15,No 5,13481.0926070375,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,0.9751101327313529
3715,2015-10-15,No 6,690.649274717157,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,0.023975075293137634
3720,2015-10-15,North Pettys,11403.7093987456,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.6867532496496951
3721,2015-10-15,Pickerings,48139.4309726986,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.4902307616704218
3722,2015-10-15,Princes,6352.4294887198,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,4.273499962138355
3723,2015-10-15,Rocky Creek,21527.3953221164,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,2.8660050832967974
3724,2015-10-15,Rushalong,33477.9550285859,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,1.577588349099306
3725,2015-10-15,Sinkhole,1391.08561095195,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,0.06226715535625498
3727,2015-10-15,South Pettys,18004.3640192301,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.2681371157317314
3728,2015-10-15,Tarrabool,86938.5594786965,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,1.0224789076853076
3729,2015-10-15,West Bluebush,18076.2750485708,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,0.7683622456005936
3730,2015-10-15,West Railway,27946.8262559237,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.9547573413094643
3732,2015-11-15,Adder,703.379250803426,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,0.04078461682281281
3733,2015-11-15,Aerodrome,333.557375267101,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.10601710452000183
3738,2015-11-15,Big Shipper,489.750519315015,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,0.2652116922166827
3739,2015-11-15,Boundary,16047.3904020611,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,1.4027022275615149
3740,2015-11-15,Channel,27396.8690969832,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,2.785805926816771
3741,2015-11-15,Cols,515.028050391972,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,0.09272533737437247
3742,2015-11-15,Coulthards,5075.24528536881,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.2561418217928965
3743,2015-11-15,Dobbos,554.364192500567,ANTPDK0013,Anthony Lagoon,Paddock,490.68,1.1297876263564177
3744,2015-11-15,East Bluebush,46075.5295699263,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.1381338911733279
3745,2015-11-15,East Railway,12404.447038531,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.8864897399536331
3746,2015-11-15,A,18613.5978830701,EVAPDK0001,Eva Downs,NA,NA,NA
3748,2015-11-15,Airstrip,2973.74213084268,EVAPDK0003,Eva Downs,NA,NA,NA
3749,2015-11-15,Bestys,565.017209735008,EVAPDK0079,Eva Downs,NA,NA,NA
3750,2015-11-15,Bluebush,9623.42447203434,EVAPDK0004,Eva Downs,NA,NA,NA
3751,2015-11-15,Boomerang,42958.3487484941,EVAPDK0074,Eva Downs,NA,NA,NA
3752,2015-11-15,Bradys,1771.62518955837,EVAPDK0075,Eva Downs,NA,NA,NA
3753,2015-11-15,Broad Creek,7819.91380976644,EVAPDK0005,Eva Downs,NA,NA,NA
3754,2015-11-15,Broken Dam,45181.8387990395,EVAPDK0006,Eva Downs,NA,NA,NA
3755,2015-11-15,C,492.701606931746,EVAPDK0007,Eva Downs,NA,NA,NA
3756,2015-11-15,Calys,6927.3101784659,EVAPDK0008,Eva Downs,NA,NA,NA
3757,2015-11-15,Chambers,12929.0283902194,EVAPDK0010,Eva Downs,NA,NA,NA
3758,2015-11-15,Claytons,29.8938527753178,EVAPDK0012,Eva Downs,NA,NA,NA
3759,2015-11-15,Creek,67.4498399959198,EVAPDK0014,Eva Downs,NA,NA,NA
3761,2015-11-15,Dump,1074.5899894219,ANTPDK0014,Anthony Lagoon,Holding Paddock,312.48,3.438908056265681
3761,2015-11-15,Dump,1074.5899894219,EVAPDK0017,Eva Downs,NA,NA,NA
3762,2015-11-15,E,8945.67464524501,EVAPDK0018,Eva Downs,NA,NA,NA
3763,2015-11-15,Edens,162.174905812749,EVAPDK0020,Eva Downs,NA,NA,NA
3764,2015-11-15,Fathers,23822.3478974168,EVAPDK0027,Eva Downs,NA,NA,NA
3765,2015-11-15,G,1165.27632286114,EVAPDK0029,Eva Downs,NA,NA,NA
3766,2015-11-15,Grandfathers,841.076464795158,EVAPDK0030,Eva Downs,NA,NA,NA
3767,2015-11-15,L,26739.2699389145,EVAPDK0038,Eva Downs,NA,NA,NA
3768,2015-11-15,Night Horse,289.465872641085,EVAPDK0042,Eva Downs,NA,NA,NA
3769,2015-11-15,No 35,11871.6357603354,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,1.6486871703892978
3770,2015-11-15,Nobles,10603.4028470169,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,0.41871773885282493
3775,2015-11-15,Peters,6561.60323512246,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,0.7265322358795381
3777,2015-11-15,R & D 1,3054.15371675097,EVAPDK0047,Eva Downs,NA,NA,NA
3778,2015-11-15,R & D 10,154.299630279971,EVAPDK0081,Eva Downs,NA,NA,NA
3779,2015-11-15,R & D 11,152.859868614864,EVAPDK0082,Eva Downs,NA,NA,NA
3780,2015-11-15,R & D 2,3110.37874508477,EVAPDK0048,Eva Downs,NA,NA,NA
3781,2015-11-15,R & D 3,3035.79899085325,EVAPDK0049,Eva Downs,NA,NA,NA
3782,2015-11-15,R & D 4,2053.14509499595,EVAPDK0050,Eva Downs,NA,NA,NA
3783,2015-11-15,R & D 6,36548.1560897883,EVAPDK0054,Eva Downs,NA,NA,NA
3784,2015-11-15,R & D 7,3007.05597379179,EVAPDK0055,Eva Downs,NA,NA,NA
3785,2015-11-15,R & D 8,3072.40076358595,EVAPDK0056,Eva Downs,NA,NA,NA
3786,2015-11-15,R & D 9,151.327109008963,EVAPDK0080,Eva Downs,NA,NA,NA
3788,2015-11-15,Stock Route,16.5906247023262,EVAPDK0064,Eva Downs,NA,NA,NA
3789,2015-11-15,Surveyor,17746.8264514658,EVAPDK0065,Eva Downs,NA,NA,NA
3791,2015-11-15,Tims,654.670286344485,EVAPDK0070,Eva Downs,NA,NA,NA
3794,2015-11-15,West Shannon,31264.9083764919,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.7123297632021625
3795,2015-11-15,Frostys,452.570636714118,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,0.02473701614373314
3796,2015-11-15,Kings,1800.5677610503,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,0.7117909579860691
3797,2015-11-15,No 1,8268.97573966698,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.7415317028077653
3802,2015-11-15,No 19,38715.3400329258,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,1.9232543091112126
3803,2015-11-15,No 2,39403.5502883335,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.6744908896496677
3804,2015-11-15,No 20,3725.71198065803,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.6137152708739496
3809,2015-11-15,No 4,0.379714505857302,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,3.488487199636391e-5
3810,2015-11-15,No 5,13158.3982753907,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,0.9517691082509259
3811,2015-11-15,No 6,547.676432164059,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,0.019011941629545174
3816,2015-11-15,North Pettys,10966.0388433587,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.6603958894541605
3817,2015-11-15,Pickerings,47371.5005296565,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.4664582835600437
3818,2015-11-15,Princes,6255.94870238245,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,4.208593986008766
3819,2015-11-15,Rocky Creek,9099.16965369558,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,1.2113990611060923
3820,2015-11-15,Rushalong,32540.86091993,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,1.5334294765946137
3821,2015-11-15,Sinkhole,1322.5836097432,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,0.059200899248149114
3823,2015-11-15,South Pettys,17379.5768908212,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.2241302435022812
3824,2015-11-15,Tarrabool,135760.886500156,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,1.596675212557246
3825,2015-11-15,West Bluebush,18601.0955640713,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,0.7906706176929462
3826,2015-11-15,West Railway,23979.7846899872,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.8192298927300449
3828,2015-12-15,Adder,677.746094655038,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,0.03929830847596124
3829,2015-12-15,Aerodrome,347.887270552774,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.11057168528753948
3834,2015-12-15,Big Shipper,347.070497848046,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,0.18794702695059456
3835,2015-12-15,Boundary,16697.4335696536,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,1.4595224940564353
3836,2015-12-15,Channel,17697.8634435451,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,1.7995783641734004
3837,2015-12-15,Cols,514.903770557941,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,0.09270296210853873
3838,2015-12-15,Coulthards,5244.92588261705,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.2647054073652759
3839,2015-12-15,Dobbos,0.517467397317613,ANTPDK0013,Anthony Lagoon,Paddock,490.68,0.0010545923969136975
3840,2015-12-15,East Bluebush,47680.6722837522,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.177783295962103
3841,2015-12-15,East Railway,12795.7454802084,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.9144540702240085
3842,2015-12-15,A,13159.1802358232,EVAPDK0001,Eva Downs,NA,NA,NA
3844,2015-12-15,Airstrip,3076.15091488758,EVAPDK0003,Eva Downs,NA,NA,NA
3845,2015-12-15,Bestys,588.571716274959,EVAPDK0079,Eva Downs,NA,NA,NA
3846,2015-12-15,Bluebush,17430.5771208038,EVAPDK0004,Eva Downs,NA,NA,NA
3847,2015-12-15,Boomerang,44532.1785932391,EVAPDK0074,Eva Downs,NA,NA,NA
3848,2015-12-15,Bradys,1666.09037693184,EVAPDK0075,Eva Downs,NA,NA,NA
3849,2015-12-15,Broad Creek,8096.04945382094,EVAPDK0005,Eva Downs,NA,NA,NA
3850,2015-12-15,Broken Dam,2295.13884961803,EVAPDK0006,Eva Downs,NA,NA,NA
3851,2015-12-15,C,86.3273003092819,EVAPDK0007,Eva Downs,NA,NA,NA
3852,2015-12-15,Calys,7166.05601829332,EVAPDK0008,Eva Downs,NA,NA,NA
3853,2015-12-15,Chambers,13367.5502865978,EVAPDK0010,Eva Downs,NA,NA,NA
3854,2015-12-15,Claytons,0.481175205845872,EVAPDK0012,Eva Downs,NA,NA,NA
3855,2015-12-15,Creek,0.700407824624289,EVAPDK0014,Eva Downs,NA,NA,NA
3857,2015-12-15,Dump,251.561709807907,ANTPDK0014,Anthony Lagoon,Holding Paddock,312.48,0.8050489945209517
3857,2015-12-15,Dump,251.561709807907,EVAPDK0017,Eva Downs,NA,NA,NA
3858,2015-12-15,E,9446.2870279723,EVAPDK0018,Eva Downs,NA,NA,NA
3859,2015-12-15,Edens,137.353785286958,EVAPDK0020,Eva Downs,NA,NA,NA
3860,2015-12-15,Fathers,24437.3453728438,EVAPDK0027,Eva Downs,NA,NA,NA
3861,2015-12-15,G,1191.71288037178,EVAPDK0029,Eva Downs,NA,NA,NA
3862,2015-12-15,Grandfathers,870.892124553763,EVAPDK0030,Eva Downs,NA,NA,NA
3863,2015-12-15,L,71154.0601855748,EVAPDK0038,Eva Downs,NA,NA,NA
3864,2015-12-15,Night Horse,45.5185306094077,EVAPDK0042,Eva Downs,NA,NA,NA
3865,2015-12-15,No 35,523.475571308815,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.07269827645088298
3866,2015-12-15,Nobles,22561.0458153396,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,0.8909130612359661
3871,2015-12-15,Peters,6786.65786856667,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,0.7514513661853832
3873,2015-12-15,R & D 1,3160.50400208338,EVAPDK0047,Eva Downs,NA,NA,NA
3874,2015-12-15,R & D 10,159.718823423622,EVAPDK0081,Eva Downs,NA,NA,NA
3875,2015-12-15,R & D 11,158.332916519702,EVAPDK0082,Eva Downs,NA,NA,NA
3876,2015-12-15,R & D 2,3193.90712581844,EVAPDK0048,Eva Downs,NA,NA,NA
3877,2015-12-15,R & D 3,3140.67301016916,EVAPDK0049,Eva Downs,NA,NA,NA
3878,2015-12-15,R & D 4,4778.92151878366,EVAPDK0050,Eva Downs,NA,NA,NA
3879,2015-12-15,R & D 6,12847.2487556226,EVAPDK0054,Eva Downs,NA,NA,NA
3880,2015-12-15,R & D 7,3110.83136920756,EVAPDK0055,Eva Downs,NA,NA,NA
3881,2015-12-15,R & D 8,3178.05676057389,EVAPDK0056,Eva Downs,NA,NA,NA
3882,2015-12-15,R & D 9,156.806213750344,EVAPDK0080,Eva Downs,NA,NA,NA
3884,2015-12-15,Surveyor,18285.5829475631,EVAPDK0065,Eva Downs,NA,NA,NA
3886,2015-12-15,Tims,1375.4778727626301,EVAPDK0070,Eva Downs,NA,NA,NA
3889,2015-12-15,West Shannon,32210.9146798064,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.733883270985171
3890,2015-12-15,Frostys,476.841118933046,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,0.026063614163491677
3891,2015-12-15,Kings,92.5267587178819,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,0.03657719062387855
3892,2015-12-15,No 1,8478.6429004535,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.7603338920577678
3897,2015-12-15,No 19,40338.7092966572,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,2.003898103769734
3898,2015-12-15,No 2,41864.4098036369,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.7790674267619413
3903,2015-12-15,No 5,13706.7858954681,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,0.9914349083896146
3904,2015-12-15,No 6,568.18558312518,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,0.019723892624777264
3909,2015-12-15,North Pettys,11337.1779574206,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.6827465986613028
3910,2015-12-15,Pickerings,49732.6136885795,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.5395502040525686
3911,2015-12-15,Princes,2993.18101622794,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,2.0136168346673258
3912,2015-12-15,Rocky Creek,9537.28672395482,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,1.2697268676824913
3913,2015-12-15,Rushalong,33749.6077595392,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,1.5903894948976978
3914,2015-12-15,Sinkhole,1379.01617313031,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,0.06172690854902331
3916,2015-12-15,South Pettys,17967.0232396125,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.2655070184668205
3917,2015-12-15,Tarrabool,286860.052591759,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,3.373742962746515
3918,2015-12-15,West Bluebush,19473.7121455855,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,0.8277626421459364
3919,2015-12-15,West Railway,23710.8461203927,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.8100420489537882
3921,2016-01-15,Adder,621.586024602518,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,0.03604193300679849
3922,2016-01-15,Aerodrome,351.060534906311,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.11158026828879716
3927,2016-01-15,Big Shipper,316.028173049148,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,0.17113686102821773
3928,2016-01-15,Boundary,16979.3814577707,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,1.4841675560141308
3929,2016-01-15,Channel,17801.8656641534,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,1.81015366026096
3930,2016-01-15,Cols,523.439705578165,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,0.094239766665016
3931,2016-01-15,Coulthards,5252.42013646994,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.2650836337813255
3932,2016-01-15,East Bluebush,47802.1520457176,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.1807840261864764
3933,2016-01-15,East Railway,12809.0629116198,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.915405806828798
3934,2016-01-15,A,12099.3229868483,EVAPDK0001,Eva Downs,NA,NA,NA
3936,2016-01-15,Airstrip,3079.26531510987,EVAPDK0003,Eva Downs,NA,NA,NA
3937,2016-01-15,Bestys,563.0321822403,EVAPDK0079,Eva Downs,NA,NA,NA
3938,2016-01-15,Bluebush,17054.4418595651,EVAPDK0004,Eva Downs,NA,NA,NA
3939,2016-01-15,Boomerang,45009.8673595134,EVAPDK0074,Eva Downs,NA,NA,NA
3940,2016-01-15,Bradys,1761.36305387276,EVAPDK0075,Eva Downs,NA,NA,NA
3941,2016-01-15,Broad Creek,8110.7669594066,EVAPDK0005,Eva Downs,NA,NA,NA
3942,2016-01-15,Broken Dam,2264.75703005154,EVAPDK0006,Eva Downs,NA,NA,NA
3943,2016-01-15,C,68.2760043553008,EVAPDK0007,Eva Downs,NA,NA,NA
3944,2016-01-15,Calys,7173.50388504326,EVAPDK0008,Eva Downs,NA,NA,NA
3945,2016-01-15,Chambers,13981.7599296299,EVAPDK0010,Eva Downs,NA,NA,NA
3947,2016-01-15,Dump,235.080412843515,ANTPDK0014,Anthony Lagoon,Holding Paddock,312.48,0.7523054686492415
3947,2016-01-15,Dump,235.080412843515,EVAPDK0017,Eva Downs,NA,NA,NA
3948,2016-01-15,E,9728.97789651688,EVAPDK0018,Eva Downs,NA,NA,NA
3949,2016-01-15,Edens,138.591510963951,EVAPDK0020,Eva Downs,NA,NA,NA
3950,2016-01-15,Fathers,24769.3621769585,EVAPDK0027,Eva Downs,NA,NA,NA
3951,2016-01-15,G,1202.60268575383,EVAPDK0029,Eva Downs,NA,NA,NA
3952,2016-01-15,Grandfathers,1049.0558647769,EVAPDK0030,Eva Downs,NA,NA,NA
3953,2016-01-15,L,72488.9929907243,EVAPDK0038,Eva Downs,NA,NA,NA
3954,2016-01-15,No 35,523.599866374375,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.0727155380721177
3955,2016-01-15,Nobles,22548.4052253841,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,0.8904138970223362
3960,2016-01-15,Peters,6792.66512441344,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,0.7521165184150231
3961,2016-01-15,R & D 1,3164.82167880103,EVAPDK0047,Eva Downs,NA,NA,NA
3962,2016-01-15,R & D 10,159.984540282169,EVAPDK0081,Eva Downs,NA,NA,NA
3963,2016-01-15,R & D 11,158.695404828365,EVAPDK0082,Eva Downs,NA,NA,NA
3964,2016-01-15,R & D 2,3197.80330922085,EVAPDK0048,Eva Downs,NA,NA,NA
3965,2016-01-15,R & D 3,3144.16928227134,EVAPDK0049,Eva Downs,NA,NA,NA
